Field1
Optimal - objective value 17583.37133838
"16670 RateOfActivity(RE1,S107,PWRDIST,1,2033) 81.702117 0"
"16671 RateOfActivity(RE1,S108,PWRDIST,1,2033) 102.32715 0"
"16672 RateOfActivity(RE1,S101,PWRDIST,1,2034) 84.015785 0"
"16673 RateOfActivity(RE1,S102,PWRDIST,1,2034) 103.55319 0"
"16674 RateOfActivity(RE1,S103,PWRDIST,1,2034) 82.761942 0"
"16675 RateOfActivity(RE1,S104,PWRDIST,1,2034) 103.37232 0"
"16676 RateOfActivity(RE1,S105,PWRDIST,1,2034) 84.578505 0"
"16677 RateOfActivity(RE1,S106,PWRDIST,1,2034) 106.44248 0"
"16678 RateOfActivity(RE1,S107,PWRDIST,1,2034) 87.637094 0"
"16679 RateOfActivity(RE1,S108,PWRDIST,1,2034) 109.76037 0"
"16680 RateOfActivity(RE1,S101,PWRDIST,1,2035) 92.07092 0"
"16681 RateOfActivity(RE1,S102,PWRDIST,1,2035) 113.48151 0"
"16682 RateOfActivity(RE1,S103,PWRDIST,1,2035) 90.696863 0"
"16683 RateOfActivity(RE1,S104,PWRDIST,1,2035) 113.28329 0"
"16684 RateOfActivity(RE1,S105,PWRDIST,1,2035) 92.687592 0"
"16685 RateOfActivity(RE1,S106,PWRDIST,1,2035) 116.64781 0"
"16686 RateOfActivity(RE1,S107,PWRDIST,1,2035) 96.039428 0"
"16687 RateOfActivity(RE1,S108,PWRDIST,1,2035) 120.2838 0"
"16688 RateOfActivity(RE1,S101,PWRDIST,1,2036) 99.19097 0"
"16689 RateOfActivity(RE1,S102,PWRDIST,1,2036) 122.25729 0"
"16690 RateOfActivity(RE1,S103,PWRDIST,1,2036) 97.710654 0"
"16691 RateOfActivity(RE1,S104,PWRDIST,1,2036) 122.04374 0"
"16692 RateOfActivity(RE1,S105,PWRDIST,1,2036) 99.85533 0"
"16693 RateOfActivity(RE1,S106,PWRDIST,1,2036) 125.66845 0"
"16694 RateOfActivity(RE1,S107,PWRDIST,1,2036) 103.46637 0"
"16695 RateOfActivity(RE1,S108,PWRDIST,1,2036) 129.58561 0"
"16696 RateOfActivity(RE1,S101,PWRDIST,1,2037) 106.84766 0"
"16697 RateOfActivity(RE1,S102,PWRDIST,1,2037) 131.6945 0"
"16698 RateOfActivity(RE1,S103,PWRDIST,1,2037) 105.25308 0"
"16699 RateOfActivity(RE1,S104,PWRDIST,1,2037) 131.46447 0"
"16700 RateOfActivity(RE1,S105,PWRDIST,1,2037) 107.56331 0"
"16701 RateOfActivity(RE1,S106,PWRDIST,1,2037) 135.36898 0"
"16702 RateOfActivity(RE1,S107,PWRDIST,1,2037) 111.45309 0"
"16703 RateOfActivity(RE1,S108,PWRDIST,1,2037) 139.58852 0"
"16704 RateOfActivity(RE1,S101,PWRDIST,1,2038) 115.08184 0"
"16705 RateOfActivity(RE1,S102,PWRDIST,1,2038) 141.84349 0"
"16706 RateOfActivity(RE1,S103,PWRDIST,1,2038) 113.36437 0"
"16707 RateOfActivity(RE1,S104,PWRDIST,1,2038) 141.59573 0"
"16708 RateOfActivity(RE1,S105,PWRDIST,1,2038) 115.85263 0"
"16709 RateOfActivity(RE1,S106,PWRDIST,1,2038) 145.80113 0"
"16710 RateOfActivity(RE1,S107,PWRDIST,1,2038) 120.04218 0"
"16711 RateOfActivity(RE1,S108,PWRDIST,1,2038) 150.34585 0"
"16712 RateOfActivity(RE1,S101,PWRDIST,1,2039) 123.9375 0"
"16713 RateOfActivity(RE1,S102,PWRDIST,1,2039) 152.75848 0"
"16714 RateOfActivity(RE1,S103,PWRDIST,1,2039) 122.08787 0"
"16715 RateOfActivity(RE1,S104,PWRDIST,1,2039) 152.49165 0"
"16716 RateOfActivity(RE1,S105,PWRDIST,1,2039) 124.7676 0"
"16717 RateOfActivity(RE1,S106,PWRDIST,1,2039) 157.02067 0"
"16718 RateOfActivity(RE1,S107,PWRDIST,1,2039) 129.27954 0"
"16719 RateOfActivity(RE1,S108,PWRDIST,1,2039) 161.91511 0"
"16720 RateOfActivity(RE1,S101,PWRDIST,1,2040) 133.462 0"
"16721 RateOfActivity(RE1,S102,PWRDIST,1,2040) 164.49785 0"
"16722 RateOfActivity(RE1,S103,PWRDIST,1,2040) 131.47022 0"
"16723 RateOfActivity(RE1,S104,PWRDIST,1,2040) 164.21052 0"
"16724 RateOfActivity(RE1,S105,PWRDIST,1,2040) 134.3559 0"
"16725 RateOfActivity(RE1,S106,PWRDIST,1,2040) 169.08759 0"
"16726 RateOfActivity(RE1,S107,PWRDIST,1,2040) 139.21457 0"
"16727 RateOfActivity(RE1,S108,PWRDIST,1,2040) 174.35816 0"
"16728 RateOfActivity(RE1,S101,PWRDIST,1,2041) 141.30901 0"
"16729 RateOfActivity(RE1,S102,PWRDIST,1,2041) 174.16964 0"
"16730 RateOfActivity(RE1,S103,PWRDIST,1,2041) 139.20013 0"
"16731 RateOfActivity(RE1,S104,PWRDIST,1,2041) 173.86542 0"
"16732 RateOfActivity(RE1,S105,PWRDIST,1,2041) 142.25547 0"
"16733 RateOfActivity(RE1,S106,PWRDIST,1,2041) 179.02924 0"
"16734 RateOfActivity(RE1,S107,PWRDIST,1,2041) 147.39981 0"
"16735 RateOfActivity(RE1,S108,PWRDIST,1,2041) 184.60969 0"
"16736 RateOfActivity(RE1,S101,PWRDIST,1,2042) 149.61629 0"
"16737 RateOfActivity(RE1,S102,PWRDIST,1,2042) 184.40874 0"
"16738 RateOfActivity(RE1,S103,PWRDIST,1,2042) 147.38343 0"
"16739 RateOfActivity(RE1,S104,PWRDIST,1,2042) 184.08663 0"
"16740 RateOfActivity(RE1,S105,PWRDIST,1,2042) 150.61839 0"
"16741 RateOfActivity(RE1,S106,PWRDIST,1,2042) 189.55402 0"
"16742 RateOfActivity(RE1,S107,PWRDIST,1,2042) 156.06516 0"
"16743 RateOfActivity(RE1,S108,PWRDIST,1,2042) 195.46254 0"
"16744 RateOfActivity(RE1,S101,PWRDIST,1,2043) 158.41075 0"
"16745 RateOfActivity(RE1,S102,PWRDIST,1,2043) 195.2483 0"
"16746 RateOfActivity(RE1,S103,PWRDIST,1,2043) 156.04664 0"
"16747 RateOfActivity(RE1,S104,PWRDIST,1,2043) 194.90725 0"
"16748 RateOfActivity(RE1,S105,PWRDIST,1,2043) 159.47175 0"
"16749 RateOfActivity(RE1,S106,PWRDIST,1,2043) 200.69601 0"
"16750 RateOfActivity(RE1,S107,PWRDIST,1,2043) 165.23868 0"
"16751 RateOfActivity(RE1,S108,PWRDIST,1,2043) 206.95184 0"
"16752 RateOfActivity(RE1,S101,PWRDIST,1,2044) 167.72103 0"
"16753 RateOfActivity(RE1,S102,PWRDIST,1,2044) 206.72364 0"
"16754 RateOfActivity(RE1,S103,PWRDIST,1,2044) 165.21798 0"
"16755 RateOfActivity(RE1,S104,PWRDIST,1,2044) 206.36255 0"
"16756 RateOfActivity(RE1,S105,PWRDIST,1,2044) 168.84439 0"
"16757 RateOfActivity(RE1,S106,PWRDIST,1,2044) 212.49153 0"
"16758 RateOfActivity(RE1,S107,PWRDIST,1,2044) 174.95026 0"
"16759 RateOfActivity(RE1,S108,PWRDIST,1,2044) 219.11503 0"
"16760 RateOfActivity(RE1,S101,PWRDIST,1,2045) 177.57722 0"
"16761 RateOfActivity(RE1,S102,PWRDIST,1,2045) 218.87183 0"
"16762 RateOfActivity(RE1,S103,PWRDIST,1,2045) 174.92708 0"
"16763 RateOfActivity(RE1,S104,PWRDIST,1,2045) 218.48952 0"
"16764 RateOfActivity(RE1,S105,PWRDIST,1,2045) 178.7666 0"
"16765 RateOfActivity(RE1,S106,PWRDIST,1,2045) 224.97868 0"
"16766 RateOfActivity(RE1,S107,PWRDIST,1,2045) 185.23128 0"
"16767 RateOfActivity(RE1,S108,PWRDIST,1,2045) 231.99141 0"
"16768 RateOfActivity(RE1,S101,PWRDIST,1,2046) 188.21329 0"
"16769 RateOfActivity(RE1,S102,PWRDIST,1,2046) 231.98125 0"
"16770 RateOfActivity(RE1,S103,PWRDIST,1,2046) 185.40441 0"
"16771 RateOfActivity(RE1,S104,PWRDIST,1,2046) 231.57605 0"
"16772 RateOfActivity(RE1,S105,PWRDIST,1,2046) 189.4739 0"
"16773 RateOfActivity(RE1,S106,PWRDIST,1,2046) 238.45388 0"
"16774 RateOfActivity(RE1,S107,PWRDIST,1,2046) 196.32579 0"
"16775 RateOfActivity(RE1,S108,PWRDIST,1,2046) 245.88664 0"
"16776 RateOfActivity(RE1,S101,PWRDIST,1,2047) 199.47163 0"
"16777 RateOfActivity(RE1,S102,PWRDIST,1,2047) 245.85767 0"
"16778 RateOfActivity(RE1,S103,PWRDIST,1,2047) 196.49474 0"
"16779 RateOfActivity(RE1,S104,PWRDIST,1,2047) 245.42822 0"
"16780 RateOfActivity(RE1,S105,PWRDIST,1,2047) 200.80765 0"
"16781 RateOfActivity(RE1,S106,PWRDIST,1,2047) 252.71746 0"
"16782 RateOfActivity(RE1,S107,PWRDIST,1,2047) 208.0694 0"
"16783 RateOfActivity(RE1,S108,PWRDIST,1,2047) 260.59483 0"
"16784 RateOfActivity(RE1,S101,PWRDIST,1,2048) 211.38868 0"
"16785 RateOfActivity(RE1,S102,PWRDIST,1,2048) 260.54596 0"
"16786 RateOfActivity(RE1,S103,PWRDIST,1,2048) 208.23394 0"
"16787 RateOfActivity(RE1,S104,PWRDIST,1,2048) 260.09086 0"
"16788 RateOfActivity(RE1,S105,PWRDIST,1,2048) 212.80452 0"
"16789 RateOfActivity(RE1,S106,PWRDIST,1,2048) 267.81558 0"
"16790 RateOfActivity(RE1,S107,PWRDIST,1,2048) 220.50011 0"
"16791 RateOfActivity(RE1,S108,PWRDIST,1,2048) 276.16357 0"
"16792 RateOfActivity(RE1,S101,PWRDIST,1,2049) 224.00297 0"
"16793 RateOfActivity(RE1,S102,PWRDIST,1,2049) 276.09363 0"
"16794 RateOfActivity(RE1,S103,PWRDIST,1,2049) 220.65997 0"
"16795 RateOfActivity(RE1,S104,PWRDIST,1,2049) 275.61137 0"
"16796 RateOfActivity(RE1,S105,PWRDIST,1,2049) 225.5033 0"
"16797 RateOfActivity(RE1,S106,PWRDIST,1,2049) 283.79706 0"
"16798 RateOfActivity(RE1,S107,PWRDIST,1,2049) 233.65811 0"
"16799 RateOfActivity(RE1,S108,PWRDIST,1,2049) 292.6432 0"
"16800 RateOfActivity(RE1,S101,PWRDIST,1,2050) 237.35525 0"
"16801 RateOfActivity(RE1,S102,PWRDIST,1,2050) 292.55091 0"
"16802 RateOfActivity(RE1,S103,PWRDIST,1,2050) 233.81298 0"
"16803 RateOfActivity(RE1,S104,PWRDIST,1,2050) 292.0399 0"
"16804 RateOfActivity(RE1,S105,PWRDIST,1,2050) 238.945 0"
"16805 RateOfActivity(RE1,S106,PWRDIST,1,2050) 300.71352 0"
"16806 RateOfActivity(RE1,S107,PWRDIST,1,2050) 247.58591 0"
"16807 RateOfActivity(RE1,S108,PWRDIST,1,2050) 310.08695 0"
"16808 RateOfActivity(RE1,S101,PWRDIST,1,2051) 245.74226 0"
"16809 RateOfActivity(RE1,S102,PWRDIST,1,2051) 302.88827 0"
"16810 RateOfActivity(RE1,S103,PWRDIST,1,2051) 242.07482 0"
"16811 RateOfActivity(RE1,S104,PWRDIST,1,2051) 302.35921 0"
"16812 RateOfActivity(RE1,S105,PWRDIST,1,2051) 247.38819 0"
"16813 RateOfActivity(RE1,S106,PWRDIST,1,2051) 311.3393 0"
"16814 RateOfActivity(RE1,S107,PWRDIST,1,2051) 256.33442 0"
"16815 RateOfActivity(RE1,S108,PWRDIST,1,2051) 321.04395 0"
"16816 RateOfActivity(RE1,S101,PWRDIST,1,2052) 254.41827 0"
"16817 RateOfActivity(RE1,S102,PWRDIST,1,2052) 313.58184 0"
"16818 RateOfActivity(RE1,S103,PWRDIST,1,2052) 250.62136 0"
"16819 RateOfActivity(RE1,S104,PWRDIST,1,2052) 313.0341 0"
"16820 RateOfActivity(RE1,S105,PWRDIST,1,2052) 256.12231 0"
"16821 RateOfActivity(RE1,S106,PWRDIST,1,2052) 322.33124 0"
"16822 RateOfActivity(RE1,S107,PWRDIST,1,2052) 265.38439 0"
"16823 RateOfActivity(RE1,S108,PWRDIST,1,2052) 332.37852 0"
"16824 RateOfActivity(RE1,S101,PWRDIST,1,2053) 263.39325 0"
"16825 RateOfActivity(RE1,S102,PWRDIST,1,2053) 324.6439 0"
"16826 RateOfActivity(RE1,S103,PWRDIST,1,2053) 259.4624 0"
"16827 RateOfActivity(RE1,S104,PWRDIST,1,2053) 324.07684 0"
"16828 RateOfActivity(RE1,S105,PWRDIST,1,2053) 265.1574 0"
"16829 RateOfActivity(RE1,S106,PWRDIST,1,2053) 333.70195 0"
"16830 RateOfActivity(RE1,S107,PWRDIST,1,2053) 274.74622 0"
"16831 RateOfActivity(RE1,S108,PWRDIST,1,2053) 344.10366 0"
"16832 RateOfActivity(RE1,S101,PWRDIST,1,2054) 272.67708 0"
"16833 RateOfActivity(RE1,S102,PWRDIST,1,2054) 336.08663 0"
"16834 RateOfActivity(RE1,S103,PWRDIST,1,2054) 268.60767 0"
"16835 RateOfActivity(RE1,S104,PWRDIST,1,2054) 335.49958 0"
"16836 RateOfActivity(RE1,S105,PWRDIST,1,2054) 274.50341 0"
"16837 RateOfActivity(RE1,S106,PWRDIST,1,2054) 345.46395 0"
"16838 RateOfActivity(RE1,S107,PWRDIST,1,2054) 284.4302 0"
"16839 RateOfActivity(RE1,S108,PWRDIST,1,2054) 356.23229 0"
"16840 RateOfActivity(RE1,S101,PWRDIST,1,2055) 282.28007 0"
"16841 RateOfActivity(RE1,S102,PWRDIST,1,2055) 347.92275 0"
"16842 RateOfActivity(RE1,S103,PWRDIST,1,2055) 278.06735 0"
"16843 RateOfActivity(RE1,S104,PWRDIST,1,2055) 347.31502 0"
"16844 RateOfActivity(RE1,S105,PWRDIST,1,2055) 284.17072 0"
"16845 RateOfActivity(RE1,S106,PWRDIST,1,2055) 357.63031 0"
"16846 RateOfActivity(RE1,S107,PWRDIST,1,2055) 294.44711 0"
"16847 RateOfActivity(RE1,S108,PWRDIST,1,2055) 368.77788 0"
"16848 RateOfActivity(RE1,S101,PWRDIST,1,2056) 292.21343 0"
"16849 RateOfActivity(RE1,S102,PWRDIST,1,2056) 360.16606 0"
"16850 RateOfActivity(RE1,S103,PWRDIST,1,2056) 287.85246 0"
"16851 RateOfActivity(RE1,S104,PWRDIST,1,2056) 359.53694 0"
"16852 RateOfActivity(RE1,S105,PWRDIST,1,2056) 294.17061 0"
"16853 RateOfActivity(RE1,S106,PWRDIST,1,2056) 370.21523 0"
"16854 RateOfActivity(RE1,S107,PWRDIST,1,2056) 304.80862 0"
"16855 RateOfActivity(RE1,S108,PWRDIST,1,2056) 381.75507 0"
"16856 RateOfActivity(RE1,S101,PWRDIST,1,2057) 302.4887 0"
"16857 RateOfActivity(RE1,S102,PWRDIST,1,2057) 372.83079 0"
"16858 RateOfActivity(RE1,S103,PWRDIST,1,2057) 297.97439 0"
"16859 RateOfActivity(RE1,S104,PWRDIST,1,2057) 372.17956 0"
"16860 RateOfActivity(RE1,S105,PWRDIST,1,2057) 304.51471 0"
"16861 RateOfActivity(RE1,S106,PWRDIST,1,2057) 383.23333 0"
"16862 RateOfActivity(RE1,S107,PWRDIST,1,2057) 315.52679 0"
"16863 RateOfActivity(RE1,S108,PWRDIST,1,2057) 395.17896 0"
"16864 RateOfActivity(RE1,S101,PWRDIST,1,2058) 313.11771 0"
"16865 RateOfActivity(RE1,S102,PWRDIST,1,2058) 385.93152 0"
"16866 RateOfActivity(RE1,S103,PWRDIST,1,2058) 308.44478 0"
"16867 RateOfActivity(RE1,S104,PWRDIST,1,2058) 385.2574 0"
"16868 RateOfActivity(RE1,S105,PWRDIST,1,2058) 315.21491 0"
"16869 RateOfActivity(RE1,S106,PWRDIST,1,2058) 396.69959 0"
"16870 RateOfActivity(RE1,S107,PWRDIST,1,2058) 326.61394 0"
"16871 RateOfActivity(RE1,S108,PWRDIST,1,2058) 409.06497 0"
"16872 RateOfActivity(RE1,S101,PWRDIST,1,2059) 324.11281 0"
"16873 RateOfActivity(RE1,S102,PWRDIST,1,2059) 399.48346 0"
"16874 RateOfActivity(RE1,S103,PWRDIST,1,2059) 319.27578 0"
"16875 RateOfActivity(RE1,S104,PWRDIST,1,2059) 398.78568 0"
"16876 RateOfActivity(RE1,S105,PWRDIST,1,2059) 326.28365 0"
"16877 RateOfActivity(RE1,S106,PWRDIST,1,2059) 410.62965 0"
"16878 RateOfActivity(RE1,S107,PWRDIST,1,2059) 338.08295 0"
"16879 RateOfActivity(RE1,S108,PWRDIST,1,2059) 423.42924 0"
"16880 RateOfActivity(RE1,S101,PWRDIST,1,2060) 335.48695 0"
"16881 RateOfActivity(RE1,S102,PWRDIST,1,2060) 413.5026 0"
"16882 RateOfActivity(RE1,S103,PWRDIST,1,2060) 330.48018 0"
"16883 RateOfActivity(RE1,S104,PWRDIST,1,2060) 412.78032 0"
"16884 RateOfActivity(RE1,S105,PWRDIST,1,2060) 337.73397 0"
"16885 RateOfActivity(RE1,S106,PWRDIST,1,2060) 425.03994 0"
"16886 RateOfActivity(RE1,S107,PWRDIST,1,2060) 349.94735 0"
"16887 RateOfActivity(RE1,S108,PWRDIST,1,2060) 438.28871 0"
"16888 RateOfActivity(RE1,S101,PWRDIST,1,2061) 343.70331 0"
"16889 RateOfActivity(RE1,S102,PWRDIST,1,2061) 423.62963 0"
"16890 RateOfActivity(RE1,S103,PWRDIST,1,2061) 338.57392 0"
"16891 RateOfActivity(RE1,S104,PWRDIST,1,2061) 422.88966 0"
"16892 RateOfActivity(RE1,S105,PWRDIST,1,2061) 346.00536 0"
"16893 RateOfActivity(RE1,S106,PWRDIST,1,2061) 435.44953 0"
"16894 RateOfActivity(RE1,S107,PWRDIST,1,2061) 358.51786 0"
"16895 RateOfActivity(RE1,S108,PWRDIST,1,2061) 449.02277 0"
"16896 RateOfActivity(RE1,S101,PWRDIST,1,2062) 352.11466 0"
"16897 RateOfActivity(RE1,S102,PWRDIST,1,2062) 433.99699 0"
"16898 RateOfActivity(RE1,S103,PWRDIST,1,2062) 346.85974 0"
"16899 RateOfActivity(RE1,S104,PWRDIST,1,2062) 433.23892 0"
"16900 RateOfActivity(RE1,S105,PWRDIST,1,2062) 354.47305 0"
"16901 RateOfActivity(RE1,S106,PWRDIST,1,2062) 446.10615 0"
"16902 RateOfActivity(RE1,S107,PWRDIST,1,2062) 367.29176 0"
"16903 RateOfActivity(RE1,S108,PWRDIST,1,2062) 460.01157 0"
"16904 RateOfActivity(RE1,S101,PWRDIST,1,2063) 360.72647 0"
"16905 RateOfActivity(RE1,S102,PWRDIST,1,2063) 444.61143 0"
"16906 RateOfActivity(RE1,S103,PWRDIST,1,2063) 355.34302 0"
"16907 RateOfActivity(RE1,S104,PWRDIST,1,2063) 443.83481 0"
"16908 RateOfActivity(RE1,S105,PWRDIST,1,2063) 363.14254 0"
"16909 RateOfActivity(RE1,S106,PWRDIST,1,2063) 457.01675 0"
"16910 RateOfActivity(RE1,S107,PWRDIST,1,2063) 376.27476 0"
"16911 RateOfActivity(RE1,S108,PWRDIST,1,2063) 471.26226 0"
"16912 RateOfActivity(RE1,S101,PWRDIST,1,2064) 369.54464 0"
"16913 RateOfActivity(RE1,S102,PWRDIST,1,2064) 455.48022 0"
"16914 RateOfActivity(RE1,S103,PWRDIST,1,2064) 364.0296 0"
"16915 RateOfActivity(RE1,S104,PWRDIST,1,2064) 454.68462 0"
"16916 RateOfActivity(RE1,S105,PWRDIST,1,2064) 372.01977 0"
"16917 RateOfActivity(RE1,S106,PWRDIST,1,2064) 468.1888 0"
"16918 RateOfActivity(RE1,S107,PWRDIST,1,2064) 385.47302 0"
"16919 RateOfActivity(RE1,S108,PWRDIST,1,2064) 482.78255 0"
"16920 RateOfActivity(RE1,S101,PWRDIST,1,2065) 378.57501 0"
"16921 RateOfActivity(RE1,S102,PWRDIST,1,2065) 466.61055 0"
"16922 RateOfActivity(RE1,S103,PWRDIST,1,2065) 372.92519 0"
"16923 RateOfActivity(RE1,S104,PWRDIST,1,2065) 465.79551 0"
"16924 RateOfActivity(RE1,S105,PWRDIST,1,2065) 381.11062 0"
"16925 RateOfActivity(RE1,S106,PWRDIST,1,2065) 479.62968 0"
"16926 RateOfActivity(RE1,S107,PWRDIST,1,2065) 394.89262 0"
"16927 RateOfActivity(RE1,S108,PWRDIST,1,2065) 494.58005 0"
"16928 RateOfActivity(RE1,S101,PWRDIST,1,2066) 387.82329 0"
"16929 RateOfActivity(RE1,S102,PWRDIST,1,2066) 478.00947 0"
"16930 RateOfActivity(RE1,S103,PWRDIST,1,2066) 382.03546 0"
"16931 RateOfActivity(RE1,S104,PWRDIST,1,2066) 477.17452 0"
"16932 RateOfActivity(RE1,S105,PWRDIST,1,2066) 390.42085 0"
"16933 RateOfActivity(RE1,S106,PWRDIST,1,2066) 491.34665 0"
"16934 RateOfActivity(RE1,S107,PWRDIST,1,2066) 404.53953 0"
"16935 RateOfActivity(RE1,S108,PWRDIST,1,2066) 506.66224 0"
"16936 RateOfActivity(RE1,S101,PWRDIST,1,2067) 397.29506 0"
"16937 RateOfActivity(RE1,S102,PWRDIST,1,2067) 489.68384 0"
"16938 RateOfActivity(RE1,S103,PWRDIST,1,2067) 391.36587 0"
"16939 RateOfActivity(RE1,S104,PWRDIST,1,2067) 488.8285 0"
"16940 RateOfActivity(RE1,S105,PWRDIST,1,2067) 399.95606 0"
"16941 RateOfActivity(RE1,S106,PWRDIST,1,2067) 503.34675 0"
"16942 RateOfActivity(RE1,S107,PWRDIST,1,2067) 414.41956 0"
"16943 RateOfActivity(RE1,S108,PWRDIST,1,2067) 519.0364 0"
"16944 RateOfActivity(RE1,S101,PWRDIST,1,2068) 406.99647 0"
"16945 RateOfActivity(RE1,S102,PWRDIST,1,2068) 501.64127 0"
"16946 RateOfActivity(RE1,S103,PWRDIST,1,2068) 400.9225 0"
"16947 RateOfActivity(RE1,S104,PWRDIST,1,2068) 500.76504 0"
"16948 RateOfActivity(RE1,S105,PWRDIST,1,2068) 409.72245 0"
"16949 RateOfActivity(RE1,S106,PWRDIST,1,2068) 515.63781 0"
"16950 RateOfActivity(RE1,S107,PWRDIST,1,2068) 424.53913 0"
"16951 RateOfActivity(RE1,S108,PWRDIST,1,2068) 531.71057 0"
"16952 RateOfActivity(RE1,S101,PWRDIST,1,2069) 416.93388 0"
"16953 RateOfActivity(RE1,S102,PWRDIST,1,2069) 513.88957 0"
"16954 RateOfActivity(RE1,S103,PWRDIST,1,2069) 410.71161 0"
"16955 RateOfActivity(RE1,S104,PWRDIST,1,2069) 512.99195 0"
"16956 RateOfActivity(RE1,S105,PWRDIST,1,2069) 419.72642 0"
"16957 RateOfActivity(RE1,S106,PWRDIST,1,2069) 528.22786 0"
"16958 RateOfActivity(RE1,S107,PWRDIST,1,2069) 434.90487 0"
"16959 RateOfActivity(RE1,S108,PWRDIST,1,2069) 544.69306 0"
"16960 RateOfActivity(RE1,S101,PWRDIST,1,2070) 427.11383 0"
"16961 RateOfActivity(RE1,S102,PWRDIST,1,2070) 526.4368 0"
"16962 RateOfActivity(RE1,S103,PWRDIST,1,2070) 420.73962 0"
"16963 RateOfActivity(RE1,S104,PWRDIST,1,2070) 525.51726 0"
"16964 RateOfActivity(RE1,S105,PWRDIST,1,2070) 429.97454 0"
"16965 RateOfActivity(RE1,S106,PWRDIST,1,2070) 541.12518 0"
"16966 RateOfActivity(RE1,S107,PWRDIST,1,2070) 445.5236 0"
"16967 RateOfActivity(RE1,S108,PWRDIST,1,2070) 557.9924 0"
"16968 RateOfActivity(RE1,S101,MINBIO,1,2015) 4.0586832 0"
"16969 RateOfActivity(RE1,S102,MINBIO,1,2015) 4.0586832 0"
"16970 RateOfActivity(RE1,S103,MINBIO,1,2015) 4.0586832 0"
"16971 RateOfActivity(RE1,S104,MINBIO,1,2015) 4.0586832 0"
"16972 RateOfActivity(RE1,S105,MINBIO,1,2015) 4.0586832 0"
"16973 RateOfActivity(RE1,S106,MINBIO,1,2015) 4.0586832 0"
"16974 RateOfActivity(RE1,S107,MINBIO,1,2015) 4.0586832 0"
"16975 RateOfActivity(RE1,S108,MINBIO,1,2015) 4.0586832 0"
"16976 RateOfActivity(RE1,S101,MINBIO,1,2016) 4.0586832 0"
"16977 RateOfActivity(RE1,S102,MINBIO,1,2016) 4.0586832 0"
"16978 RateOfActivity(RE1,S103,MINBIO,1,2016) 4.0586832 0"
"16979 RateOfActivity(RE1,S104,MINBIO,1,2016) 4.0586832 0"
"16980 RateOfActivity(RE1,S105,MINBIO,1,2016) 4.0586832 0"
"16981 RateOfActivity(RE1,S106,MINBIO,1,2016) 4.0586832 0"
"16982 RateOfActivity(RE1,S107,MINBIO,1,2016) 4.0586832 0"
"16983 RateOfActivity(RE1,S108,MINBIO,1,2016) 4.0586832 0"
"16984 RateOfActivity(RE1,S101,MINBIO,1,2017) 4.0586832 0"
"16985 RateOfActivity(RE1,S102,MINBIO,1,2017) 4.0586832 0"
"16986 RateOfActivity(RE1,S103,MINBIO,1,2017) 3.0369812 0"
"16987 RateOfActivity(RE1,S104,MINBIO,1,2017) 4.0586832 0"
"16988 RateOfActivity(RE1,S105,MINBIO,1,2017) 4.0586832 0"
"16989 RateOfActivity(RE1,S106,MINBIO,1,2017) 4.0586832 0"
"16990 RateOfActivity(RE1,S107,MINBIO,1,2017) 4.0586832 0"
"16991 RateOfActivity(RE1,S108,MINBIO,1,2017) 4.0586832 0"
"16992 RateOfActivity(RE1,S101,MINBIO,1,2018) 4.0586832 0"
"16993 RateOfActivity(RE1,S102,MINBIO,1,2018) 4.0586832 0"
"16994 RateOfActivity(RE1,S103,MINBIO,1,2018) 1.1533292 0"
"16995 RateOfActivity(RE1,S104,MINBIO,1,2018) 4.0586832 0"
"16996 RateOfActivity(RE1,S105,MINBIO,1,2018) 4.0586832 0"
"16997 RateOfActivity(RE1,S106,MINBIO,1,2018) 4.0586832 0"
"16998 RateOfActivity(RE1,S107,MINBIO,1,2018) 4.0586832 0"
"16999 RateOfActivity(RE1,S108,MINBIO,1,2018) 4.0586832 0"
"17000 RateOfActivity(RE1,S101,MINBIO,1,2019) 4.0586832 0"
"17001 RateOfActivity(RE1,S102,MINBIO,1,2019) 4.0586832 0"
"17003 RateOfActivity(RE1,S104,MINBIO,1,2019) 4.0586832 0"
"17004 RateOfActivity(RE1,S105,MINBIO,1,2019) 4.0586832 0"
"17005 RateOfActivity(RE1,S106,MINBIO,1,2019) 4.0586832 0"
"17006 RateOfActivity(RE1,S107,MINBIO,1,2019) 4.0586832 0"
"17007 RateOfActivity(RE1,S108,MINBIO,1,2019) 4.0586832 0"
"17008 RateOfActivity(RE1,S101,MINBIO,1,2020) 4.0586832 0"
"17009 RateOfActivity(RE1,S102,MINBIO,1,2020) 4.0586832 0"
"17011 RateOfActivity(RE1,S104,MINBIO,1,2020) 4.0586832 0"
"17012 RateOfActivity(RE1,S105,MINBIO,1,2020) 4.0586832 0"
"17013 RateOfActivity(RE1,S106,MINBIO,1,2020) 4.0586832 0"
"17014 RateOfActivity(RE1,S107,MINBIO,1,2020) 4.0586832 0"
"17015 RateOfActivity(RE1,S108,MINBIO,1,2020) 4.0586832 0"
"17016 RateOfActivity(RE1,S101,MINBIO,1,2021) 3.8465876 0"
"17017 RateOfActivity(RE1,S102,MINBIO,1,2021) 4.0586832 0"
"17019 RateOfActivity(RE1,S104,MINBIO,1,2021) 4.0586832 0"
"17020 RateOfActivity(RE1,S105,MINBIO,1,2021) 4.0586832 0"
"17021 RateOfActivity(RE1,S106,MINBIO,1,2021) 4.0586832 0"
